,id,username,tweet_text,retweets,location,created_at,sentiment,subjectivity,created_at_est,created_date
1,1335351629810286592,realDonaldTrump,"Between Governor @DougDucey of Arizona and Governor @BrianKempGA of Georgia, the Democrat Party could not be happier. They fight harder against us than do the Radical Left Dems. If they were with us, we would have already won both Arizona and Georgia...",11778,"Washington, DC",2020-12-05 22:33:32,-0.05,0.0,2020-12-05 17:33:32-05:00,2020-12-05
1,1335413770139549697,realDonaldTrump,"The answer to the Democrat voter fraud is not to stay at home - that’s what Pelosi and Schumer want you to do. If you want revenge on the Democrats for their efforts to steal the Presidential election, where we are fighting hard, you have to show up and vote in RECORD numbers! ",11385,"Washington, DC",2020-12-06 02:40:28,-0.36458333333333337,0.5416666666666666,2020-12-05 21:40:28-05:00,2020-12-05
2,1335413152146550788,realDonaldTrump,"Register to vote before Monday 12/7. Register now on  then request your absentee ballot before 12/31 - do it TODAY, and return your ballot the same day you get it. If you aren’t planning to vote by mail, vote early in person, or vote on Election Day! ",7484,"Washington, DC",2020-12-06 02:38:00,0.0625,0.2125,2020-12-05 21:38:00-05:00,2020-12-05
0,1335467992419889153,realDonaldTrump,And getting a total pass from the media! ,40,"Washington, DC",2020-12-06 06:15:55,0.0,0.75,2020-12-06 01:15:55-05:00,2020-12-06
1,1335466908192268293,realDonaldTrump,Thank you Matt! ,839,"Washington, DC",2020-12-06 06:11:37,0.0,0.0,2020-12-06 01:11:37-05:00,2020-12-06
2,1335464641301008384,realDonaldTrump,Melissa is great! ,2771,"Washington, DC",2020-12-06 06:02:36,1.0,0.75,2020-12-06 01:02:36-05:00,2020-12-06
3,1335464302766149632,realDonaldTrump,Great job Dan. People are watching! ,1963,"Washington, DC",2020-12-06 06:01:16,1.0,0.75,2020-12-06 01:01:16-05:00,2020-12-06
0,1335657565733212162,realDonaldTrump,".@FoxNews daytime is not watchable. In a class with CNN &amp; MSDNC. Check out @OANN, @newsmax and others that are picking up the slack. Even a boring football game, kneeling and all, is better!",7492,"Washington, DC",2020-12-06 18:49:13,-0.2583333333333333,0.6333333333333333,2020-12-06 13:49:13-05:00,2020-12-06
0,1335674163919548418,realDonaldTrump,Interesting! ,4767,"Washington, DC",2020-12-06 19:55:10,0.625,0.5,2020-12-06 14:55:10-05:00,2020-12-06
1,1335673568089301003,realDonaldTrump,Will not happen. Suppression of thought! ,4410,"Washington, DC",2020-12-06 19:52:48,0.0,0.0,2020-12-06 14:52:48-05:00,2020-12-06
2,1335663612954898434,realDonaldTrump,"...I WON THE ELECTION, BIG. ",13681,"Washington, DC",2020-12-06 19:13:15,0.0,0.1,2020-12-06 14:13:15-05:00,2020-12-06
0,1335679426516881409,realDonaldTrump,".@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",17641,"Washington, DC",2020-12-06 20:16:05,0.346976461038961,0.7922077922077921,2020-12-06 15:16:05-05:00,2020-12-06
0,1335716932604076034,realDonaldTrump,Now spreading Fake News! ,6844,"Washington, DC",2020-12-06 22:45:07,-0.625,1.0,2020-12-06 17:45:07-05:00,2020-12-06
1,1335713485020401671,realDonaldTrump,So much truth to this! ,10569,"Washington, DC",2020-12-06 22:31:25,0.25,0.2,2020-12-06 17:31:25-05:00,2020-12-06
0,1335739297459265537,realDonaldTrump,"A MUST WATCH! Hope the lawyers are all taking notes. All FACTS, do not flag this Twitter! ",9577,"Washington, DC",2020-12-07 00:14:00,0.0,0.0,2020-12-06 19:14:00-05:00,2020-12-06
1,1335736235239804928,realDonaldTrump,"Gee, what a surprise. Has anyone informed the so-called (says he has no power to do anything!) Governor @BrianKempGA &amp; his puppet Lt. Governor @GeoffDuncanGA, that they could easily solve this mess, &amp; WIN. Signature verification &amp; call a Special Session. So easy! ",9423,"Washington, DC",2020-12-07 00:01:49,0.39142857142857146,0.5626190476190476,2020-12-06 19:01:49-05:00,2020-12-06
0,1335766342385930241,realDonaldTrump,True. Great debate for Kelly! ,3465,"Washington, DC",2020-12-07 02:01:28,0.675,0.7,2020-12-06 21:01:28-05:00,2020-12-06
1,1335761079750766592,realDonaldTrump,SO TRUE. NO WAY WE LOST THIS ELECTION! ,10825,"Washington, DC",2020-12-07 01:40:33,0.4375,0.65,2020-12-06 20:40:33-05:00,2020-12-06
0,1335796393399775233,realDonaldTrump,Watch @marklevinshow at 11:00 P.M. (now!) and @SteveHiltonx at 12:00 A.M. on the Great Election Fraud of 2020!,4072,"Washington, DC",2020-12-07 04:00:52,1.0,0.75,2020-12-06 23:00:52-05:00,2020-12-06
0,1335971721262796801,realDonaldTrump,"The Republican Governor of Georgia refuses to do signature verification, which would give us an easy win. What’s wrong with this guy? What is he hiding?",18937,"Washington, DC",2020-12-07 15:37:34,0.24444444444444446,0.7111111111111111,2020-12-07 10:37:34-05:00,2020-12-07
0,1336122354003537921,realDonaldTrump,“Georgia is not the only state that pushed through these last minute rules changes before the presidential election.” @marthamaccallum  They forgot about our Constitution!,139,"Washington, DC",2020-12-08 01:36:07,0.0,0.5333333333333333,2020-12-07 20:36:07-05:00,2020-12-07
1,1336114633485266944,realDonaldTrump,Mail-In rejection rate was minuscule compared to what it used to be. Ken Starr  Meaning that massive numbers of bad votes were pouring in!,8955,"Washington, DC",2020-12-08 01:05:27,-0.4374999999999999,0.8333333333333333,2020-12-07 20:05:27-05:00,2020-12-07
2,1336113603116752897,realDonaldTrump,State officials were ignorant of the limitations imposed by the Constitution. Ken Starr,9582,"Washington, DC",2020-12-08 01:01:21,0.0,0.0,2020-12-07 20:01:21-05:00,2020-12-07
3,1336112582424473600,realDonaldTrump,"“These actions on the part of State Officials, making these changes, were violating the Constitution of the U.S. They were usurping power.” Ken Starr",11543,"Washington, DC",2020-12-08 00:57:18,0.0,0.0,2020-12-07 19:57:18-05:00,2020-12-07
4,1336110929856040960,realDonaldTrump,"RINOS @BrianKempGA, @GeoffDuncanGA, &amp; Secretary of State Brad Raffensperger, will be solely responsible for the potential loss of our two GREAT Senators from Georgia, @sendavidperdue &amp; @KLoeffler. Won’t call a Special Session or check for Signature Verification! People are ANGRY!",14064,"Washington, DC",2020-12-08 00:50:44,0.16428571428571428,0.7742857142857142,2020-12-07 19:50:44-05:00,2020-12-07
1,1336150611889426433,realDonaldTrump,THANK YOU GEORGIA! ,10112,"Washington, DC",2020-12-08 03:28:25,0.0,0.0,2020-12-07 22:28:25-05:00,2020-12-07
2,1336148836495069185,realDonaldTrump,Georgia Lt. Governor @GeoffDuncanGA is a RINO Never Trumper who got himself elected as LG by falsely claiming to be “pro-Trump”. Too dumb or corrupt to recognize massive evidence of fraud in GA &amp; should be replaced! We need every great Georgian to call him out! #SpecialSession!,13782,"Washington, DC",2020-12-08 03:21:21,-0.05500000000000003,0.77,2020-12-07 22:21:21-05:00,2020-12-07
0,1336177638528983041,realDonaldTrump,"Georgia is watching @BrianKempGA, @GeoffDuncanGA, and @GaSecofState! ",6853,"Washington, DC",2020-12-08 05:15:48,0.0,0.0,2020-12-08 00:15:48-05:00,2020-12-08
0,1336303563425910785,realDonaldTrump,"I hope House Republicans will vote against the very weak National Defense Authorization Act (NDAA), which I will VETO. Must include a termination of Section 230 (for National Security purposes), preserve our National Monuments, &amp; allow for 5G &amp; troupe reductions in foreign lands!",10905,"Washington, DC",2020-12-08 13:36:11,-0.321875,0.46875,2020-12-08 08:36:11-05:00,2020-12-08
0,1336322408970559495,realDonaldTrump,Thank you to Speaker Cutler and all others in Pennsylvania and elsewhere who fully understand what went on in the 2020 Election. It’s called total corruption! ,5144,"Washington, DC",2020-12-08 14:51:04,0.0,0.75,2020-12-08 09:51:04-05:00,2020-12-08
0,1336369809529966592,realDonaldTrump,FOR COURAGE &amp; BRILLIANCE! ,6019,"Washington, DC",2020-12-08 17:59:25,0.0,0.0,2020-12-08 12:59:25-05:00,2020-12-08
0,1336385153929793536,realDonaldTrump,"Governor Kemp (@BrianKempGA) is down 18 points in a recent poll. Don’t believe it, must be more!",4991,"Washington, DC",2020-12-08 19:00:24,0.15648148148148147,0.3462962962962963,2020-12-08 14:00:24-05:00,2020-12-08
0,1336407510069161988,realDonaldTrump,They got caught because we were leading by so much more than they ever thought possible. Late night ballot “dumps” went crazy! ,11560,"Washington, DC",2020-12-08 20:29:14,-0.1375,0.75,2020-12-08 15:29:14-05:00,2020-12-08
1,1336407243743498246,realDonaldTrump,Thank you and congratulations to General Flynn. He and his incredible family have suffered greatly! ,10741,"Washington, DC",2020-12-08 20:28:10,0.65,0.7166666666666667,2020-12-08 15:28:10-05:00,2020-12-08
2,1336404093028478976,realDonaldTrump,.@BrianKempGA and puppet @GeoffDuncanGA. Your poll numbers are tanking like seldom seen before. Always said Georgians are smart! ,6465,"Washington, DC",2020-12-08 20:15:39,0.26785714285714285,0.6428571428571429,2020-12-08 15:15:39-05:00,2020-12-08
3,1336401336280215552,realDonaldTrump,Or worse! ,6418,"Washington, DC",2020-12-08 20:04:42,-0.5,0.6,2020-12-08 15:04:42-05:00,2020-12-08
0,1336439050488647681,realDonaldTrump,NASDAQ and S&amp;P close at all-time highs. Congratulations!,8992,"Washington, DC",2020-12-08 22:34:34,0.0,0.0,2020-12-08 17:34:34-05:00,2020-12-08
0,1336668083822473221,realDonaldTrump,We will be INTERVENING in the Texas (plus many other states) case. This is the big one. Our Country needs a victory!,15120,"Washington, DC",2020-12-09 13:44:39,0.125,0.325,2020-12-09 08:44:39-05:00,2020-12-09
1,1336666810742149120,realDonaldTrump,"This was not my case as has been so incorrectly reported. The case that everyone has been waiting for is the State’s case with Texas and numerous others joining. It is very strong, ALL CRITERIA MET. How can you have a presidency when a vast majority think the election was RIGGED? ",9896,"Washington, DC",2020-12-09 13:39:36,0.1877777777777778,0.8177777777777777,2020-12-09 08:39:36-05:00,2020-12-09
0,1336686867656355850,realDonaldTrump,This case had nothing to do with me. Fake News (as usual!). ,4317,"Washington, DC",2020-12-09 14:59:18,-0.40625,0.625,2020-12-09 09:59:18-05:00,2020-12-09
0,1336695746029121537,realDonaldTrump,#OVERTURN,16923,"Washington, DC",2020-12-09 15:34:35,0.0,0.0,2020-12-09 10:34:35-05:00,2020-12-09
0,1336733602902659075,realDonaldTrump,"At 10:00 P.M. on Election Evening, we were at 97% win with the so-called “bookies”.",5279,"Washington, DC",2020-12-09 18:05:00,0.8,0.4,2020-12-09 13:05:00-05:00,2020-12-09
0,1336811823232921600,realDonaldTrump,Wow! At least 17 States have joined Texas in the extraordinary case against the greatest Election Fraud in the history of the United States. Thank you!,28273,"Washington, DC",2020-12-09 23:15:50,0.2895833333333333,0.85,2020-12-09 18:15:50-05:00,2020-12-09
0,1336847458836631553,realDonaldTrump,“10% of voters would have changed their vote if they knew about Hunter Biden.” Miranda Devine @nypost @TuckerCarlson  But I won anyway!,2646,"Washington, DC",2020-12-10 01:37:26,0.0,0.0,2020-12-09 20:37:26-05:00,2020-12-09
1,1336844470994821126,realDonaldTrump,"“If you’re looking for Election Rigging, look no further. That’s what this is. They kept information from the public in order to influence the outcome of the Election. They RIGGED it.” @TuckerCarlson",9626,"Washington, DC",2020-12-10 01:25:33,0.0,0.2833333333333333,2020-12-09 20:25:33-05:00,2020-12-09
0,1337052585547755523,realDonaldTrump,"Great. Most corrupt Election in history, by far. We won!!! ",1546,"Washington, DC",2020-12-10 15:12:32,0.248828125,0.8125,2020-12-10 10:12:32-05:00,2020-12-10
1,1337043739915788292,realDonaldTrump,Voter Fraud! ,9459,"Washington, DC",2020-12-10 14:37:23,0.0,0.0,2020-12-10 09:37:23-05:00,2020-12-10
2,1337042714924380166,realDonaldTrump,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on @OANN  Bad!",6512,"Washington, DC",2020-12-10 14:33:18,-0.4374999999999999,0.36666666666666664,2020-12-10 09:33:18-05:00,2020-12-10
3,1337042713544417282,realDonaldTrump,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....",10160,"Washington, DC",2020-12-10 14:33:18,-0.09885714285714287,0.7871428571428571,2020-12-10 09:33:18-05:00,2020-12-10
4,1337042201738612736,realDonaldTrump,"“Donald Trump won by a landslide, and they stole it from him!” @seanhannity",10675,"Washington, DC",2020-12-10 14:31:16,0.0,0.0,2020-12-10 09:31:16-05:00,2020-12-10
5,1337041669368258565,realDonaldTrump,How does Governor @BrianKempGA allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor! @RepDougCollins,9366,"Washington, DC",2020-12-10 14:29:09,0.0,0.25,2020-12-10 09:29:09-05:00,2020-12-10
6,1337040883988959232,realDonaldTrump,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?,13839,"Washington, DC",2020-12-10 14:26:02,0.2,0.2,2020-12-10 09:26:02-05:00,2020-12-10
7,1337040387349893121,realDonaldTrump,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.,14699,"Washington, DC",2020-12-10 14:24:04,1.0,1.0,2020-12-10 09:24:04-05:00,2020-12-10
8,1337039171228151809,realDonaldTrump,WISDOM &amp; COURAGE!!!,15428,"Washington, DC",2020-12-10 14:19:14,0.0,0.0,2020-12-10 09:19:14-05:00,2020-12-10
0,1337067127455539201,realDonaldTrump,Morocco recognized the United States in 1777.  It is thus fitting we recognize their sovereignty over the Western Sahara.,4206,"Washington, DC",2020-12-10 16:10:19,0.25,0.25,2020-12-10 11:10:19-05:00,2020-12-10
1,1337067073051238400,realDonaldTrump,Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Morocco have agreed to full diplomatic relations – a massive breakthrough for peace in the Middle East!,6413,"Washington, DC",2020-12-10 16:10:06,0.22999999999999998,0.45999999999999996,2020-12-10 11:10:06-05:00,2020-12-10
2,1337067019385057290,realDonaldTrump,"Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara.  Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!",3439,"Washington, DC",2020-12-10 16:09:53,0.038888888888888896,0.45,2020-12-10 11:09:53-05:00,2020-12-10
0,1337195257776238592,realDonaldTrump,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!",16,"Washington, DC",2020-12-11 00:39:27,0.0,0.0,2020-12-10 19:39:27-05:00,2020-12-10
1,1337193947941249026,realDonaldTrump,"So true, a must read! ",2255,"Washington, DC",2020-12-11 00:34:15,0.4375,0.65,2020-12-10 19:34:15-05:00,2020-12-10
0,1337202242290671617,realDonaldTrump,Tremendous support from all over the Country. All we ask is COURAGE &amp; WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!,15048,"Washington, DC",2020-12-11 01:07:13,0.4444444444444444,0.8333333333333334,2020-12-10 20:07:13-05:00,2020-12-10
1,1337195587771510784,realDonaldTrump,"19 states are fighting for us, almost unheard of support!",21667,"Washington, DC",2020-12-11 00:40:46,0.0,0.0,2020-12-10 19:40:46-05:00,2020-12-10
0,1337220913528532992,realDonaldTrump,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!",2457,"Washington, DC",2020-12-11 02:21:24,0.23828125,0.75,2020-12-10 21:21:24-05:00,2020-12-10
0,1337369403638362114,realDonaldTrump,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!",2031,"Washington, DC",2020-12-11 12:11:27,0.03577516233766233,0.414935064935065,2020-12-11 07:11:27-05:00,2020-12-11
0,1337379719872974852,realDonaldTrump,"Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was even better than that. I predicted Biden corruption, said to call the A.G., who perhaps knew of the corruption during the impeachment hoax?",7384,"Washington, DC",2020-12-11 12:52:27,0.6666666666666666,0.6666666666666666,2020-12-11 07:52:27-05:00,2020-12-11
1,1337373146652020736,realDonaldTrump,I just want to stop the world from killing itself!,20540,"Washington, DC",2020-12-11 12:26:20,0.0,0.0,2020-12-11 07:26:20-05:00,2020-12-11
2,1337372201662746625,realDonaldTrump,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!",9351,"Washington, DC",2020-12-11 12:22:34,0.27,0.48999999999999994,2020-12-11 07:22:34-05:00,2020-12-11
0,1337400706551123969,realDonaldTrump,"Now it turns out that the Democrats want the Pack the Court with 26 Justices. This would be terrible, and must be stopped. Even Justice RBG was strongly opposed!",307,"Washington, DC",2020-12-11 14:15:50,-0.22916666666666669,0.8666666666666667,2020-12-11 09:15:50-05:00,2020-12-11
1,1337385736530780161,realDonaldTrump,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &amp; Wisdom. Save the USA!!!",18099,"Washington, DC",2020-12-11 13:16:21,0.3416666666666666,0.375,2020-12-11 08:16:21-05:00,2020-12-11
0,1337420100375339010,realDonaldTrump,“Donald Trump must get the credit for the vaccines. It is a miracle.”  @Varneyco,14284,"Washington, DC",2020-12-11 15:32:54,0.0,0.0,2020-12-11 10:32:54-05:00,2020-12-11
0,1337494507756072961,realDonaldTrump,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!",19176,"Washington, DC",2020-12-11 20:28:34,0.52,0.53,2020-12-11 15:28:34-05:00,2020-12-11
1,1337526606445809665,realDonaldTrump,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! @BrianKempGA @GeoffDuncanGA @GaSecofState",11548,"Washington, DC",2020-12-11 22:36:07,0.41666666666666663,0.5,2020-12-11 17:36:07-05:00,2020-12-11
0,1337620892139081728,realDonaldTrump,"The Supreme Court really let us down. No Wisdom, No Courage!",11688,"Washington, DC",2020-12-12 04:50:47,0.002777777777777768,0.24444444444444446,2020-12-11 23:50:47-05:00,2020-12-11
1,1337617459742969857,realDonaldTrump,"....The American people deserve answers, better late than never.”  @IngrahamAngle",6304,"Washington, DC",2020-12-12 04:37:08,0.06666666666666667,0.3666666666666667,2020-12-11 23:37:08-05:00,2020-12-11
2,1337617458962817028,realDonaldTrump,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, &amp; they still don’t believe the outcome of this election...",10525,"Washington, DC",2020-12-12 04:37:08,-0.5,0.3,2020-12-11 23:37:08-05:00,2020-12-11
0,1337634953211817984,realDonaldTrump,"“We’ve not gotten any court to judge this (the vote) on its merit.” @DanPatrick of Texas. It is a legal disgrace, an embarrassment to the USA!!!",7023,"Washington, DC",2020-12-12 05:46:39,0.390625,0.2,2020-12-12 00:46:39-05:00,2020-12-12
1,1337632918869569537,realDonaldTrump,FDA APPROVES PFIZER VACCINE FOR EMERGENCY USE!!!,5295,"Washington, DC",2020-12-12 05:38:34,0.0,0.0,2020-12-12 00:38:34-05:00,2020-12-12
2,1337629306919538694,realDonaldTrump,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!",9310,"Washington, DC",2020-12-12 05:24:13,0.3416666666666666,0.6666666666666666,2020-12-12 00:24:13-05:00,2020-12-12
3,1337629305405321216,realDonaldTrump,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....",11203,"Washington, DC",2020-12-12 05:24:13,0.5333333333333333,0.8333333333333334,2020-12-12 00:24:13-05:00,2020-12-12
0,1337745268591259648,realDonaldTrump,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!",0,"Washington, DC",2020-12-12 13:05:00,-0.19375,0.7333333333333334,2020-12-12 08:05:00-05:00,2020-12-12
1,1337743516294934529,realDonaldTrump,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” @seanhannity  This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!",0,"Washington, DC",2020-12-12 12:58:03,1.0,0.75,2020-12-12 07:58:03-05:00,2020-12-12
2,1337736917484449792,realDonaldTrump,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process  via @BreitbartNews  You can’t rely on @BrianKempGA. Unlike other governors for the many states I won, he lost total control. Signature verification???",5632,"Washington, DC",2020-12-12 12:31:49,0.125,0.5416666666666666,2020-12-12 07:31:49-05:00,2020-12-12
0,1337755964339081216,realDonaldTrump,WE HAVE JUST BEGUN TO FIGHT!!!,21797,"Washington, DC",2020-12-12 13:47:30,0.0,0.0,2020-12-12 08:47:30-05:00,2020-12-12
1,1337755490563010560,realDonaldTrump,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason &amp; more (the hard part), but “Justice” took too long. Will be DOA!",13212,"Washington, DC",2020-12-12 13:45:37,0.002218614718614715,0.503030303030303,2020-12-12 08:45:37-05:00,2020-12-12
2,1337754366569295874,realDonaldTrump,A big disappointment! ,8331,"Washington, DC",2020-12-12 13:41:09,-0.375,0.25,2020-12-12 08:41:09-05:00,2020-12-12
3,1337753159905767425,realDonaldTrump,I have been doing this. I agree! ,12379,"Washington, DC",2020-12-12 13:36:22,0.0,0.0,2020-12-12 08:36:22-05:00,2020-12-12
4,1337749020706549762,realDonaldTrump,"Who is a worse governor, @BrianKempGA of Georgia or @dougducey of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!",0,"Washington, DC",2020-12-12 13:19:55,0.013888888888888914,0.4777777777777778,2020-12-12 08:19:55-05:00,2020-12-12
0,1337774011376340992,realDonaldTrump,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! #MAGA",11194,"Washington, DC",2020-12-12 14:59:13,0.15625,1.0,2020-12-12 09:59:13-05:00,2020-12-12
0,1337790419875352576,realDonaldTrump,"The Supreme Court had ZERO interest in the merits of the greatest voter fraud ever perpetrated on the United States of America. All they were interested in is “standing”, which makes it very difficult for the President to present a case on the merits. 75,000,000 votes!",10336,"Washington, DC",2020-12-12 16:04:25,0.15,0.625,2020-12-12 11:04:25-05:00,2020-12-12
0,1337840500561367046,realDonaldTrump,"If failing Governor @BrianKempGA would allow signature verification, David &amp; Kelly would WIN!",12844,"Washington, DC",2020-12-12 19:23:25,1.0,0.4,2020-12-12 14:23:25-05:00,2020-12-12
0,1338139379777286144,realDonaldTrump,"The drug companies are going crazy putting up nasty ads against me asking to “withdraw my Favored Nation’s Executive Order”. They don’t want the U.S. to have the lowest drug prices in the world, but we now will. Big reductions coming. No other politician would do this!!!",2836,"Washington, DC",2020-12-13 15:11:04,-0.1355859375,0.655,2020-12-13 10:11:04-05:00,2020-12-13
0,1338149139205550086,realDonaldTrump,THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!,13260,"Washington, DC",2020-12-13 15:49:51,0.2130681818181818,0.45454545454545453,2020-12-13 10:49:51-05:00,2020-12-13
1,1338145849784872965,realDonaldTrump,MOST CORRUPT ELECTION IN U.S. HISTORY!,23831,"Washington, DC",2020-12-13 15:36:46,-0.0625,0.75,2020-12-13 10:36:46-05:00,2020-12-13
2,1338145479725633537,realDonaldTrump,How do states and politicians confirm an election where corruption and irregularities are documented throughout? A Swing State hustle!,13672,"Washington, DC",2020-12-13 15:35:18,0.0,0.0,2020-12-13 10:35:18-05:00,2020-12-13
0,1338246404075118595,realDonaldTrump,...They just “chickened out” and didn’t want to rule on the merits of the case. So bad for our Country!,517,"Washington, DC",2020-12-13 22:16:20,-0.8749999999999998,0.6666666666666666,2020-12-13 17:16:20-05:00,2020-12-13
1,1338246403164954629,realDonaldTrump,"The fact that the Supreme Court wouldn’t find standing in an original jurisdiction matter between multiple states, and including the President of the States, is absurd. It is enumerated in the Constitution...",1034,"Washington, DC",2020-12-13 22:16:20,-0.041666666666666664,0.5833333333333334,2020-12-13 17:16:20-05:00,2020-12-13
2,1338246164756520961,realDonaldTrump,"...Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never give up!",993,"Washington, DC",2020-12-13 22:15:23,-0.75,0.8,2020-12-13 17:15:23-05:00,2020-12-13
3,1338246163368046593,realDonaldTrump,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur...",1710,"Washington, DC",2020-12-13 22:15:23,-0.08333333333333333,0.875,2020-12-13 17:15:23-05:00,2020-12-13
0,1338254787675041802,realDonaldTrump,"....place in Detroit, Philadelphia, Milwaukee, Atlanta, Pittsburgh, and elsewhere. In all Swing State cases, there are far more votes than are necessary to win the State, and the Election itself. Therefore, VOTES CANNOT BE CERTIFIED. THIS ELECTION IS UNDER PROTEST!",7430,"Washington, DC",2020-12-13 22:49:39,0.4,0.725,2020-12-13 17:49:39-05:00,2020-12-13
1,1338254787020787712,realDonaldTrump,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took....",6398,"Washington, DC",2020-12-13 22:49:39,0.0,0.625,2020-12-13 17:49:39-05:00,2020-12-13
2,1338254785666043908,realDonaldTrump,"Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete &amp; correct without committing a severely punishable crime. Everybody knows that dead people, below age people, illegal immigrants, fake signatures, prisoners,....",11705,"Washington, DC",2020-12-13 22:49:39,-0.15,0.5833333333333334,2020-12-13 17:49:39-05:00,2020-12-13
0,1338263195941818370,realDonaldTrump,"Vaccines are shipped and on their way, FIVE YEARS AHEAD OF SCHEDULE. Get well USA. Get well WORLD. We love you all!",18489,"Washington, DC",2020-12-13 23:23:04,0.625,0.6,2020-12-13 18:23:04-05:00,2020-12-13
0,1338327779956363265,realDonaldTrump,"Oh no! What is going on? This is not good news, even for “Indians”. Cancel culture at work! ",5636,"Washington, DC",2020-12-14 03:39:42,-0.4375,0.6000000000000001,2020-12-13 22:39:42-05:00,2020-12-13
1,1338325735778476035,realDonaldTrump,"People working in the White House should receive the vaccine somewhat later in the program, unless specifically necessary. I have asked that this adjustment be made. I am not scheduled to take the vaccine, but look forward to doing so at the appropriate time. Thank you!",8365,"Washington, DC",2020-12-14 03:31:34,0.15625,0.375,2020-12-13 22:31:34-05:00,2020-12-13
0,1338348880182829061,realDonaldTrump,"What a fool Governor @BrianKempGA of Georgia is. Could have been so easy, but now we have to do it the hard way. Demand this clown call a Special Session and open up signature verification, NOW. Otherwise, could be a bad day for two GREAT Senators on January 5th.",4915,"Washington, DC",2020-12-14 05:03:33,0.09980158730158734,0.6438492063492063,2020-12-14 00:03:33-05:00,2020-12-14
